lat,lng,province,province_id,region,region_id,date,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,weather_avg_temp,weather_max_temp,weather_min_temp,weather_total_precip_30d,weather_max_daily_precip,weather_avg_wind,weather_max_wind,weather_days_with_rain,weather_days_heavy_rain,risk_level
20.862144,105.639972,Hưng Yên,20,north,0,2022-04-02,4,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.025918,108.552061,Bình Thuận,38,central,1,2020-08-03,8,2,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
15.297954,108.947016,Quảng Nam,32,central,1,2020-08-10,8,2,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
13.519961,109.094195,Bình Định,34,central,1,2023-08-24,8,2,storm,2,4,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.304033,103.405987,Điện Biên,5,north,0,2022-07-04,7,2,landslide,1,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
19.812532,106.022983,Ninh Bình,24,north,0,2022-08-08,8,2,storm,2,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.668785,103.488475,Điện Biên,5,north,0,2022-10-25,10,2,flood,0,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
9.445431,105.838738,Sóc Trăng,60,south,3,2021-11-25,11,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
14.797543,107.725161,Kon Tum,39,highlands,2,2022-04-13,4,0,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.561499,105.506549,Tuyên Quang,13,north,0,2023-06-21,6,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
14.046611,107.861029,Gia Lai,40,highlands,2,2022-02-20,2,0,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.733666,105.724812,Vĩnh Long,54,south,3,2022-06-26,6,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.259398,106.401159,Lạng Sơn,10,north,0,2022-03-19,3,0,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.601632,105.858022,Vĩnh Long,54,south,3,2020-12-16,12,1,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.901172,108.452355,Quảng Ngãi,33,central,1,2021-10-23,10,2,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.218694,107.660575,Quảng Ninh,2,north,0,2021-03-25,3,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.417051,105.73627,Cần Thơ,58,south,3,2022-02-28,2,0,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.054363,106.097263,Long An,50,south,3,2023-05-08,5,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.261744,106.030205,Bình Dương,47,south,3,2022-03-06,3,0,storm,2,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.33308,106.512747,Quảng Bình,28,central,1,2021-11-24,11,1,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.088158,106.125105,Hậu Giang,59,south,3,2023-02-17,2,0,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.008678,106.716686,Bình Phước,45,south,3,2023-02-06,2,0,landslide,1,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.93373,107.116638,Lạng Sơn,10,north,0,2023-05-20,5,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.442062,106.146523,Long An,50,south,3,2023-04-07,4,0,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.814163,108.296289,Gia Lai,40,highlands,2,2021-11-28,11,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.562055,109.080317,Phú Yên,35,central,1,2022-09-21,9,2,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
20.709154,106.291324,Hà Nội,0,north,0,2023-12-13,12,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.364493,108.633533,Lâm Đồng,43,highlands,2,2021-06-21,6,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.145744,106.032973,Tiền Giang,51,south,3,2020-12-29,12,1,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
12.97718,108.488279,Đắk Lắk,41,highlands,2,2023-05-21,5,1,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
15.354419,108.009159,Quảng Nam,32,central,1,2021-05-20,5,1,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
13.442172,108.883723,Phú Yên,35,central,1,2020-08-06,8,2,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.631414,105.989,Long An,50,south,3,2020-09-07,9,2,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.016766,105.922017,Thanh Hóa,25,central,1,2022-05-27,5,1,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.65258,107.044871,Quảng Ninh,2,north,0,2020-07-15,7,2,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.317688,107.245151,Lạng Sơn,10,north,0,2022-12-21,12,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
17.25333,106.702189,Quảng Trị,29,central,1,2020-01-21,1,0,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.388564,106.529527,TP.HCM,44,south,3,2020-09-14,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.067683,106.488275,Nam Định,23,north,0,2020-06-27,6,2,flood,0,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
17.270906,106.697413,Quảng Trị,29,central,1,2021-01-02,1,0,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.921667,105.623163,Vĩnh Phúc,16,north,0,2023-10-06,10,2,storm,2,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
16.319613,108.02802,Thừa Thiên Huế,30,central,1,2022-12-31,12,1,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
19.537981,104.788238,Nghệ An,26,central,1,2021-09-27,9,2,landslide,1,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.756131,107.275889,Bà Rịa-Vũng Tàu,49,south,3,2022-07-13,7,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.098474,108.754402,Khánh Hòa,36,central,1,2020-09-27,9,2,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
20.119381,106.186264,Nam Định,23,north,0,2020-09-19,9,2,landslide,1,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.715504,106.173326,Bắc Ninh,18,north,0,2020-08-01,8,2,storm,2,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.94249,106.581654,TP.HCM,44,south,3,2021-09-02,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.681433,105.918476,Thái Nguyên,9,north,0,2021-05-27,5,1,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.542011,103.26109,Điện Biên,5,north,0,2020-12-20,12,1,landslide,1,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
9.468182,106.101095,Bạc Liêu,61,south,3,2020-07-31,7,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.949682,108.669731,Phú Yên,35,central,1,2021-06-20,6,2,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.031024,105.198571,Cà Mau,62,south,3,2021-08-16,8,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
19.134077,104.990648,Nghệ An,26,central,1,2022-04-12,4,0,storm,2,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.282352,102.90714,Điện Biên,5,north,0,2023-06-27,6,2,flood,0,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
22.264913,104.21224,Lào Cai,3,north,0,2022-04-05,4,0,flood,0,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.250819,103.486174,Lào Cai,3,north,0,2022-09-20,9,2,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.690498,105.800274,Hậu Giang,59,south,3,2023-12-26,12,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.333114,105.699142,Ninh Bình,24,north,0,2023-02-09,2,0,landslide,1,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.383881,107.560662,Đắk Nông,42,highlands,2,2022-09-18,9,2,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.962841,106.938706,Bà Rịa-Vũng Tàu,49,south,3,2021-11-16,11,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.440962,105.586026,Bắc Kạn,12,north,0,2020-07-30,7,2,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.605476,105.850844,Trà Vinh,53,south,3,2023-08-09,8,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.664802,108.964282,Phú Yên,35,central,1,2021-05-11,5,1,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.447646,104.83895,Tuyên Quang,13,north,0,2021-11-08,11,1,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.837918,103.012425,Điện Biên,5,north,0,2022-05-27,5,1,flood,0,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.216052,106.450562,Bình Dương,47,south,3,2020-11-19,11,1,landslide,1,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.070354,106.629973,Bến Tre,52,south,3,2020-01-19,1,0,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.142436,104.368005,Lào Cai,3,north,0,2022-05-27,5,1,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.503254,105.934607,Hà Nội,0,north,0,2021-05-28,5,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.568168,105.423734,Hà Nội,0,north,0,2020-11-22,11,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.614409,107.821006,Đắk Nông,42,highlands,2,2020-04-18,4,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.219613,106.020553,Bến Tre,52,south,3,2023-06-22,6,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
14.68622,108.387143,Quảng Ngãi,33,central,1,2021-02-10,2,0,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.643813,106.117728,Bắc Ninh,18,north,0,2022-03-25,3,0,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.139468,105.921253,Hưng Yên,20,north,0,2023-05-14,5,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.215951,106.169798,Nam Định,23,north,0,2020-12-06,12,1,flood,0,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.644896,104.48706,Yên Bái,4,north,0,2020-10-11,10,2,flood,0,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.06561,106.286304,Bình Phước,45,south,3,2021-01-14,1,0,flood,0,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
16.577787,107.744396,Thừa Thiên Huế,30,central,1,2020-10-25,10,2,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.339636,108.331963,Lâm Đồng,43,highlands,2,2021-01-25,1,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.775014,108.335623,Đắk Lắk,41,highlands,2,2021-07-26,7,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
16.043845,108.210782,Đà Nẵng,31,central,1,2021-06-22,6,2,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.676206,102.713122,Điện Biên,5,north,0,2022-04-07,4,0,flood,0,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.311684,106.229918,Hưng Yên,20,north,0,2022-10-31,10,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.52719,105.194096,Kiên Giang,57,south,3,2021-09-06,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.26809,106.894299,Quảng Trị,29,central,1,2021-02-16,2,0,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
11.318754,107.750738,Bình Thuận,38,central,1,2023-09-08,9,2,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.558734,106.832452,Bến Tre,52,south,3,2021-11-12,11,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.964215,105.183674,Yên Bái,4,north,0,2023-08-29,8,2,landslide,1,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.34363,105.833374,Hậu Giang,59,south,3,2020-03-05,3,0,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.616488,108.612287,Ninh Thuận,37,central,1,2022-02-14,2,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.553668,104.87855,Cà Mau,62,south,3,2023-10-20,10,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.267802,105.354711,An Giang,56,south,3,2021-09-28,9,2,storm,2,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.160882,105.439606,Bạc Liêu,61,south,3,2023-06-05,6,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
12.51895,108.352575,Đắk Lắk,41,highlands,2,2023-09-20,9,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
15.869,107.837852,Đà Nẵng,31,central,1,2020-07-12,7,2,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
12.319231,108.73601,Khánh Hòa,36,central,1,2020-05-24,5,1,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.429535,105.407769,Kiên Giang,57,south,3,2023-02-11,2,0,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.793663,106.295538,Hà Nội,0,north,0,2022-05-11,5,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.807811,107.442961,Quảng Ninh,2,north,0,2020-03-22,3,0,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.811101,106.119223,Sóc Trăng,60,south,3,2021-05-16,5,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.659076,108.224471,Gia Lai,40,highlands,2,2022-03-20,3,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.454323,108.864126,Khánh Hòa,36,central,1,2022-11-24,11,1,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.184294,106.788907,Bình Phước,45,south,3,2023-03-04,3,0,flood,0,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.651509,106.965879,Đồng Nai,48,south,3,2021-01-02,1,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.849128,107.610795,Bình Thuận,38,central,1,2022-01-03,1,0,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.447631,105.802526,Vĩnh Phúc,16,north,0,2022-09-02,9,2,flood,0,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.864968,104.76634,Phú Thọ,15,north,0,2022-10-14,10,2,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.221287,106.171552,Bạc Liêu,61,south,3,2023-06-07,6,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.192777,106.291917,Hải Phòng,1,north,0,2023-08-19,8,2,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.52065,105.848123,Trà Vinh,53,south,3,2020-09-15,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.470333,106.765234,Bình Dương,47,south,3,2020-09-06,9,2,flood,0,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.748567,105.409883,Đồng Tháp,55,south,3,2020-08-07,8,2,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.563657,106.783595,TP.HCM,44,south,3,2023-09-11,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.402123,107.969199,Đắk Nông,42,highlands,2,2023-10-18,10,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
22.839483,103.894205,Lai Châu,7,north,0,2021-09-15,9,2,landslide,1,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
20.600079,106.17788,Hà Nam,22,north,0,2022-03-13,3,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.414273,105.715711,Hà Nội,0,north,0,2023-08-14,8,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.666024,105.35203,Đồng Tháp,55,south,3,2023-01-21,1,0,storm,2,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.685699,106.29623,Ninh Bình,24,north,0,2022-03-31,3,0,storm,2,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.484936,103.770983,Lào Cai,3,north,0,2022-10-21,10,2,storm,2,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.474964,107.0739,Lạng Sơn,10,north,0,2020-01-16,1,0,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
18.703522,106.368023,Hà Tĩnh,27,central,1,2023-06-15,6,2,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.238275,106.347722,Ninh Bình,24,north,0,2022-10-13,10,2,flood,0,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.21244,106.441708,TP.HCM,44,south,3,2020-11-16,11,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.055144,105.682739,Hòa Bình,8,north,0,2020-02-14,2,0,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.916038,104.684376,Kiên Giang,57,south,3,2020-05-09,5,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.435482,104.970685,Cà Mau,62,south,3,2021-05-16,5,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.481223,105.476677,Đồng Tháp,55,south,3,2021-05-05,5,1,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.048424,107.29118,Đồng Nai,48,south,3,2020-09-29,9,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.758108,106.377674,Hà Nam,22,north,0,2022-02-13,2,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.54586,105.657324,Vĩnh Phúc,16,north,0,2020-01-04,1,0,storm,2,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
18.636668,105.914869,Hà Tĩnh,27,central,1,2021-01-29,1,0,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.705452,108.379133,Quảng Nam,32,central,1,2020-04-26,4,0,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
17.963653,107.0877,Quảng Bình,28,central,1,2023-11-30,11,1,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
15.253451,108.8013,Quảng Ngãi,33,central,1,2022-12-19,12,1,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.367645,106.878331,Lạng Sơn,10,north,0,2020-10-25,10,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.135756,105.922209,Vĩnh Long,54,south,3,2020-05-11,5,1,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.938179,107.850361,Đắk Nông,42,highlands,2,2021-07-26,7,2,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.194639,106.210304,Trà Vinh,53,south,3,2023-12-09,12,1,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.978693,105.652912,Hà Nội,0,north,0,2020-05-13,5,1,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.85025,106.515403,Hưng Yên,20,north,0,2022-10-31,10,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
13.623527,108.949208,Bình Định,34,central,1,2022-04-16,4,0,storm,2,4,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.807094,106.007444,Hưng Yên,20,north,0,2023-12-23,12,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.410425,105.367204,Tuyên Quang,13,north,0,2022-11-26,11,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.366062,106.899669,Bình Phước,45,south,3,2020-09-24,9,2,landslide,1,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.141379,109.318359,Khánh Hòa,36,central,1,2020-07-07,7,2,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.357584,105.722583,Cần Thơ,58,south,3,2020-05-06,5,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.131357,106.882733,Bà Rịa-Vũng Tàu,49,south,3,2021-01-07,1,0,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.436373,109.457769,Khánh Hòa,36,central,1,2021-11-02,11,1,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.185578,105.727122,Bắc Ninh,18,north,0,2021-11-28,11,1,storm,2,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.705817,104.042319,Sơn La,6,north,0,2022-08-17,8,2,flood,0,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.502628,106.245167,Hải Phòng,1,north,0,2021-08-09,8,2,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
11.054381,106.516045,Tây Ninh,46,south,3,2021-01-30,1,0,storm,2,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.952438,106.711072,Cao Bằng,11,north,0,2020-11-06,11,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
19.559369,106.271209,Thanh Hóa,25,central,1,2022-10-19,10,2,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
20.563188,106.485315,Hưng Yên,20,north,0,2023-05-18,5,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.07984,105.108154,Vĩnh Phúc,16,north,0,2020-10-06,10,2,flood,0,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.271006,107.028491,Đồng Nai,48,south,3,2022-01-24,1,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.57423,108.984809,Khánh Hòa,36,central,1,2023-10-23,10,2,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
12.634384,109.117229,Khánh Hòa,36,central,1,2023-12-26,12,1,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
11.275008,108.507594,Ninh Thuận,37,central,1,2020-03-18,3,0,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.150523,105.433018,Tuyên Quang,13,north,0,2022-05-23,5,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.747098,106.788208,TP.HCM,44,south,3,2021-09-14,9,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.202667,105.564536,Hòa Bình,8,north,0,2022-05-06,5,1,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.716201,105.099108,Yên Bái,4,north,0,2023-05-29,5,1,flood,0,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.614789,103.688458,Sơn La,6,north,0,2020-04-23,4,0,storm,2,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.889997,107.175116,Bình Phước,45,south,3,2021-02-28,2,0,flood,0,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.2553,108.238854,Kon Tum,39,highlands,2,2022-12-27,12,1,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.928664,106.830811,Lạng Sơn,10,north,0,2022-12-08,12,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
